 


Sub-Daily Data Between Two Dates
UNALAKLEET FLD (AK)
26627
Lat/Lon/Elev: 63.8833/-160.8000/18 ft

Date,Time,Wind Spd (mph),Wind Direction (deg),Sea Lev Press (hPa),Precip (in),
2021-08-16,06:56,17,190,1006.60,m,
2021-08-16,07:56,22,190,1006.00,m,
2021-08-16,08:56,21,200,1005.90,m,
2021-08-16,09:56,21,200,1005.70,m,
2021-08-16,10:56,22,190,1005.50,m,
2021-08-16,11:56,23,210,1005.40,m,
2021-08-16,12:56,24,220,1005.40,m,
2021-08-16,13:56,9,330,1005.50,m,
2021-08-16,14:56,8,310,1005.70,m,
2021-08-16,15:56,11,320,1005.70,m,
2021-08-16,16:56,14,330,1005.80,m,
2021-08-16,17:56,9,330,1006.00,m,
2021-08-16,18:56,11,330,1006.00,m,
2021-08-16,19:56,10,340,1006.40,m,
2021-08-16,20:56,3,10,1006.70,m,
2021-08-16,21:56,5,360,1007.20,m,
2021-08-16,22:56,7,340,1007.80,m,
2021-08-16,23:56,7,330,1008.20,m,
2021-08-17,00:56,8,340,1008.80,m,
2021-08-17,01:56,9,350,1009.00,m,
2021-08-17,02:56,7,340,1009.40,m,
2021-08-17,03:56,9,330,1009.80,m,
2021-08-17,04:56,6,80,1010.40,m,
2021-08-17,05:56,9,340,1010.50,m,
2021-08-17,06:56,8,360,1011.20,m,
2021-08-17,07:56,6,340,1011.70,m,
2021-08-17,08:56,7,10,1011.90,m,
2021-08-17,09:56,7,330,1012.20,m,
2021-08-17,10:56,8,290,1012.40,m,
2021-08-17,11:56,6,340,1012.50,m,
2021-08-17,12:56,11,340,1012.70,m,
2021-08-17,13:56,14,310,1012.80,m,
2021-08-17,14:56,16,320,1012.90,m,
2021-08-17,15:56,18,330,1013.20,m,
2021-08-17,16:56,16,320,1013.50,m,
2021-08-17,17:56,11,320,1013.60,m,
2021-08-17,18:56,14,310,1013.60,m,
2021-08-17,19:56,13,320,1013.80,m,
2021-08-17,20:56,11,340,1014.40,m,
2021-08-17,21:56,8,360,1014.70,m,
2021-08-17,22:56,9,10,1015.20,m,
2021-08-17,23:56,8,310,1015.90,m,
2021-08-18,00:56,3,210,1016.20,m,
2021-08-18,01:56,3,100,1016.60,m,
2021-08-18,02:56,3,130,1016.80,m,
2021-08-18,03:56,0,0,1017.00,m,
2021-08-18,04:56,6,160,1017.10,m,
2021-08-18,05:56,5,100,1017.40,m,
2021-08-18,06:56,6,100,1017.40,m,
2021-08-18,07:56,6,110,1017.80,m,
2021-08-18,08:56,5,130,1018.10,m,
2021-08-18,09:56,5,60,1018.20,m,
2021-08-18,10:56,6,70,1018.20,m,
2021-08-18,11:56,5,110,1018.10,m,
2021-08-18,12:56,5,M,1018.00,m,
2021-08-18,13:56,7,320,1018.00,m,
2021-08-18,14:56,7,310,1017.90,m,
2021-08-18,15:56,6,310,1017.90,m,
2021-08-18,16:56,5,300,1017.80,m,
2021-08-18,17:56,0,0,1017.70,m,
2021-08-18,18:56,0,0,1017.50,m,
2021-08-18,19:56,7,100,1017.10,m,
2021-08-18,20:56,7,100,1017.10,m,
2021-08-18,21:56,7,80,1017.10,m,
2021-08-18,22:56,9,70,1017.00,m,
2021-08-18,23:56,9,70,1016.80,m,
2021-08-19,00:56,9,80,1016.60,m,
2021-08-19,01:56,11,70,1016.10,m,
2021-08-19,02:56,11,80,1015.90,m,
2021-08-19,03:56,14,80,1015.40,m,
2021-08-19,04:56,11,80,1015.10,m,
2021-08-19,05:56,15,80,1014.50,m,
2021-08-19,06:56,16,80,1013.60,m,
2021-08-19,07:56,16,80,1013.30,m,
2021-08-19,08:56,17,80,1012.70,m,
2021-08-19,09:56,17,80,1012.30,m,
2021-08-19,10:56,17,80,1011.90,m,
2021-08-19,11:56,17,80,1011.70,m,
2021-08-19,12:56,11,80,1011.50,m,
2021-08-19,13:56,13,90,1011.10,m,
2021-08-19,14:56,9,160,1010.40,m,
2021-08-19,15:56,7,160,1009.80,m,
2021-08-19,16:56,10,220,1009.60,m,
2021-08-19,17:56,14,210,1009.50,m,
2021-08-19,18:56,17,200,1009.40,m,
2021-08-19,19:56,24,200,1009.20,m,
2021-08-19,20:56,26,200,1009.70,m,
2021-08-19,21:56,26,190,1009.60,m,
2021-08-19,22:56,26,190,1009.60,m,
2021-08-19,23:56,26,190,1009.80,m,
2021-08-20,00:56,32,210,1009.80,m,
2021-08-20,01:56,17,270,1011.10,m,
2021-08-20,02:56,21,270,1011.90,m,
2021-08-20,03:56,18,250,1012.80,m,
2021-08-20,04:56,24,260,1013.50,m,
2021-08-20,05:56,26,260,1014.40,m,
2021-08-20,06:56,22,260,1015.70,m,
2021-08-20,07:56,21,270,1016.80,m,
2021-08-20,08:56,25,280,1017.80,m,
2021-08-20,09:56,24,270,1018.70,m,
2021-08-20,10:56,26,270,1020.00,m,
2021-08-20,11:56,24,260,1021.10,m,
2021-08-20,12:56,25,260,1021.90,m,
2021-08-20,13:56,22,260,1022.80,m,
2021-08-20,14:56,23,250,1023.50,m,
2021-08-20,15:56,22,250,1023.80,m,
2021-08-20,16:56,18,250,1024.10,m,
2021-08-20,17:56,18,260,1024.40,m,
2021-08-20,18:56,16,270,1024.60,m,
2021-08-20,19:56,15,260,1024.60,m,
2021-08-20,20:56,15,260,1024.70,m,
2021-08-20,21:56,11,250,1024.80,m,
2021-08-20,22:56,11,270,1024.90,m,
2021-08-20,23:56,11,260,1024.90,m,
2021-08-21,00:56,13,260,1024.90,m,
2021-08-21,01:56,10,260,1025.00,m,
2021-08-21,02:56,15,270,1024.80,m,
2021-08-21,03:56,15,260,1024.70,m,
2021-08-21,04:56,14,270,1024.20,m,
2021-08-21,05:56,14,260,1024.00,m,
2021-08-21,06:56,14,250,1023.80,m,
2021-08-21,07:56,10,240,1023.60,m,
2021-08-21,08:56,7,250,1023.40,m,
2021-08-21,09:56,10,200,1022.90,m,
2021-08-21,10:56,11,210,1022.70,m,
2021-08-21,11:56,10,210,1022.60,m,
2021-08-21,12:56,9,220,1022.40,m,
2021-08-21,13:56,7,260,1022.10,m,
2021-08-21,14:56,5,290,1021.60,m,
2021-08-21,15:56,7,310,1020.80,m,
2021-08-21,16:56,9,320,1020.10,m,
2021-08-21,17:56,9,320,1019.50,m,
2021-08-21,18:56,9,330,1018.90,m,
2021-08-21,19:56,11,320,1018.30,m,
2021-08-21,20:56,7,330,1017.90,m,
2021-08-21,21:56,5,60,1017.40,m,
2021-08-21,22:56,7,60,1017.00,m,
2021-08-21,23:56,10,70,1016.60,m,
2021-08-22,00:56,14,60,1016.30,m,
2021-08-22,01:56,11,70,1016.00,m,
2021-08-22,02:56,14,60,1015.40,m,
2021-08-22,03:56,13,70,1014.50,m,
2021-08-22,04:56,10,70,1014.00,m,
2021-08-22,05:56,13,60,1013.30,m,
2021-08-22,06:56,14,60,1012.50,m,
2021-08-22,07:56,11,80,1011.90,m,
2021-08-22,08:56,15,80,1011.40,m,
2021-08-22,09:56,16,70,1010.80,m,
2021-08-22,10:56,16,80,1010.10,m,
2021-08-22,11:56,16,80,1009.70,m,
2021-08-22,12:56,16,80,1009.10,m,
2021-08-22,13:56,13,80,1008.80,m,
2021-08-22,14:56,11,80,1008.40,m,
2021-08-22,15:56,18,70,1007.70,m,
2021-08-22,16:56,18,70,1007.20,m,
2021-08-22,17:56,14,70,1006.70,m,
2021-08-22,18:56,14,60,1006.30,m,
2021-08-22,19:56,14,80,1006.20,m,
2021-08-22,20:56,10,80,1006.00,m,
2021-08-22,21:56,14,60,1005.80,m,
2021-08-22,22:56,14,60,1005.70,m,
2021-08-22,23:56,13,60,1005.40,m,
2021-08-23,00:56,13,70,1005.30,m,
2021-08-23,01:56,10,60,1005.10,m,
2021-08-23,02:56,10,70,1004.80,m,
2021-08-23,03:56,10,70,1004.60,m,
2021-08-23,04:56,9,70,1004.50,m,
2021-08-23,05:56,9,70,1004.50,m,
2021-08-23,06:56,10,60,1004.60,m,
2021-08-23,07:56,11,60,1004.70,m,
2021-08-23,08:56,10,60,1004.70,m,
2021-08-23,09:56,11,70,1004.80,m,
2021-08-23,10:56,11,70,1004.70,m,
2021-08-23,11:56,11,90,1004.90,m,
2021-08-23,12:56,10,80,1005.00,m,
2021-08-23,13:56,11,90,1004.90,m,
2021-08-23,14:56,11,90,1004.60,m,
2021-08-23,15:56,10,90,1004.50,m,
2021-08-23,16:56,9,90,1004.30,m,
2021-08-23,17:56,10,90,1004.20,m,
2021-08-23,18:56,10,90,1004.20,m,
2021-08-23,19:56,10,80,1004.30,m,
2021-08-23,20:56,10,90,1004.30,m,
2021-08-23,21:56,9,80,1004.40,m,
2021-08-23,22:56,8,70,1004.50,m,
2021-08-23,23:56,8,80,1004.30,m,
2021-08-24,00:56,10,90,1004.00,m,
2021-08-24,01:56,10,70,1003.80,m,
2021-08-24,02:56,0,0,1004.10,m,
2021-08-24,03:56,5,80,1003.90,m,
2021-08-24,04:56,5,120,1003.80,m,
2021-08-24,05:56,6,130,1003.50,m,
2021-08-24,06:56,3,70,1003.40,m,
2021-08-24,07:56,0,0,1003.50,m,
2021-08-24,08:56,3,80,1003.60,m,
2021-08-24,09:56,3,50,1003.70,m,
2021-08-24,10:56,5,310,1003.80,m,
2021-08-24,11:56,7,310,1003.60,m,
2021-08-24,12:56,7,320,1003.70,m,
2021-08-24,13:56,9,330,1003.60,m,
2021-08-24,14:56,10,330,1003.40,m,
2021-08-24,15:56,8,310,1003.30,m,
2021-08-24,16:56,8,320,1003.20,m,
2021-08-24,17:56,5,280,1003.20,m,
2021-08-24,18:56,8,330,1003.20,m,
2021-08-24,19:56,7,320,1003.40,m,
2021-08-24,20:56,9,330,1003.60,m,
2021-08-24,21:56,3,320,1004.00,m,
2021-08-24,22:56,3,330,1004.20,m,
2021-08-24,23:56,0,0,1004.00,m,
2021-08-25,00:56,0,0,1004.00,m,
2021-08-25,01:56,0,0,1004.00,m,
2021-08-25,02:56,5,150,1003.80,m,
2021-08-25,03:56,0,0,1003.90,m,
2021-08-25,04:56,9,320,1003.80,m,
2021-08-25,05:56,8,320,1003.70,m,
2021-08-25,06:56,9,330,1003.60,m,
2021-08-25,07:56,14,330,1003.90,m,
2021-08-25,08:56,9,320,1004.10,m,
2021-08-25,09:56,13,310,1004.60,m,
2021-08-25,10:56,14,310,1005.10,m,
2021-08-25,11:56,13,310,1005.40,m,
2021-08-25,12:56,9,300,1005.50,m,
2021-08-25,13:56,8,300,1005.70,m,
2021-08-25,14:56,13,280,1005.80,m,
2021-08-25,15:56,13,280,1005.60,m,
2021-08-25,16:56,15,270,1005.90,m,
2021-08-25,17:56,17,260,1005.70,m,
2021-08-25,18:56,13,270,1005.60,m,
2021-08-25,19:56,17,270,1005.70,m,
2021-08-25,20:56,13,250,1005.80,m,
2021-08-25,21:56,16,250,1005.70,m,
2021-08-25,22:56,17,250,1005.60,m,
2021-08-25,23:56,21,220,1005.30,m,
2021-08-26,00:56,21,220,1005.00,m,
2021-08-26,01:56,25,220,1004.90,m,
2021-08-26,02:56,22,220,1004.30,m,
2021-08-26,03:56,22,200,1003.60,m,
2021-08-26,04:56,24,200,1003.00,m,
2021-08-26,05:56,23,200,1002.60,m,
2021-08-26,06:56,22,190,1002.10,m,
2021-08-26,07:56,28,200,1001.60,m,
2021-08-26,08:56,22,190,1001.40,m,
2021-08-26,09:56,24,190,1000.90,m,
2021-08-26,10:56,25,190,1000.40,m,
2021-08-26,11:56,25,200,1000.50,m,
2021-08-26,12:56,24,190,1000.20,m,
2021-08-26,13:56,16,240,1000.60,m,
2021-08-26,14:56,11,320,1001.30,m,
2021-08-26,15:56,16,330,1002.20,m,
2021-08-26,16:56,15,350,1002.90,m,
2021-08-26,17:56,10,330,1003.70,m,
2021-08-26,18:56,18,330,1004.10,m,
2021-08-26,19:56,14,340,1004.90,m,
2021-08-26,20:56,15,340,1005.70,m,
2021-08-26,21:56,9,350,1006.90,m,
2021-08-26,22:56,13,360,1008.20,m,
2021-08-26,23:56,11,350,1009.20,m,
2021-08-27,00:56,6,350,1010.20,m,
2021-08-27,01:56,9,350,1011.00,m,
2021-08-27,02:56,9,340,1011.20,m,
2021-08-27,03:56,8,340,1012.00,m,
2021-08-27,04:56,6,360,1012.60,m,
2021-08-27,05:56,10,310,1013.20,m,
2021-08-27,06:56,5,340,1013.90,m,
2021-08-27,07:56,9,350,1014.40,m,
2021-08-27,08:56,3,10,1015.20,m,
2021-08-27,09:56,6,310,1015.70,m,
2021-08-27,10:56,13,300,1016.30,m,
2021-08-27,11:56,8,320,1016.90,m,
2021-08-27,12:56,10,300,1017.30,m,
2021-08-27,13:56,16,300,1017.50,m,
2021-08-27,14:56,16,280,1017.80,m,
2021-08-27,15:56,14,290,1018.00,m,
2021-08-27,16:56,8,270,1018.10,m,
2021-08-27,17:56,10,290,1018.00,m,
2021-08-27,18:56,8,260,1018.00,m,
2021-08-27,19:56,8,240,1017.80,m,
2021-08-27,20:56,9,240,1017.90,m,
2021-08-27,21:56,9,220,1017.90,m,
2021-08-27,22:56,9,230,1017.80,m,
2021-08-27,23:56,6,80,1017.70,m,
2021-08-28,00:56,3,100,1017.40,m,
2021-08-28,01:56,11,190,1016.80,m,
2021-08-28,02:56,13,200,1016.60,m,
2021-08-28,03:56,11,190,1016.30,m,
2021-08-28,04:56,5,M,1016.20,m,
2021-08-28,05:56,13,180,1015.60,m,
2021-08-28,06:56,5,M,1015.70,m,
2021-08-28,07:56,13,180,1015.40,m,
2021-08-28,08:56,13,180,1015.30,m,
2021-08-28,09:56,11,180,1015.10,m,
2021-08-28,10:56,9,170,1014.60,m,
2021-08-28,11:56,14,180,1014.70,m,
2021-08-28,12:56,11,180,1014.40,m,
2021-08-28,13:56,13,180,1013.90,m,
2021-08-28,14:56,6,140,1013.90,m,
2021-08-28,15:56,16,180,1013.50,m,
2021-08-28,16:56,18,190,1013.10,m,
2021-08-28,17:56,21,190,1013.00,m,
2021-08-28,18:56,16,200,1013.20,m,
2021-08-28,19:56,14,200,1013.40,m,
2021-08-28,20:56,15,200,1013.60,m,
2021-08-28,21:56,14,220,1014.00,m,
2021-08-28,22:56,16,230,1014.40,m,
2021-08-28,23:56,13,230,1015.00,m,
2021-08-29,00:56,16,230,1015.30,m,
2021-08-29,01:56,16,230,1015.60,m,
2021-08-29,02:56,16,230,1015.90,m,
2021-08-29,03:56,16,230,1016.20,m,
2021-08-29,04:56,16,230,1016.40,m,
2021-08-29,05:56,15,230,1016.70,m,
2021-08-29,06:56,11,230,1017.00,m,
2021-08-29,07:56,14,220,1017.10,m,
2021-08-29,08:56,13,210,1017.50,m,
2021-08-29,09:56,14,210,1017.50,m,
2021-08-29,10:56,11,210,1017.90,m,
2021-08-29,11:56,16,230,1018.20,m,
2021-08-29,12:56,9,230,1018.40,m,
2021-08-29,13:56,11,220,1018.40,m,
2021-08-29,14:56,3,230,1018.40,m,
2021-08-29,15:56,5,210,1018.20,m,
2021-08-29,16:56,8,250,1018.20,m,
2021-08-29,17:56,14,220,1018.10,m,
2021-08-29,18:56,13,230,1018.30,m,
2021-08-29,19:56,10,220,1018.30,m,
2021-08-29,20:56,11,210,1018.50,m,
2021-08-29,21:56,8,200,1018.40,m,
2021-08-29,22:56,9,200,1018.30,m,
2021-08-29,23:56,13,210,1018.30,m,
2021-08-30,00:56,11,210,1018.50,m,
2021-08-30,01:56,13,210,1018.60,m,
2021-08-30,02:56,10,230,1018.60,m,
2021-08-30,03:56,11,230,1018.40,m,
2021-08-30,04:56,10,230,1018.40,m,
2021-08-30,05:56,9,210,1018.30,m,
2021-08-30,06:56,10,220,1018.20,m,
2021-08-30,07:56,9,210,1018.40,m,
2021-08-30,08:56,8,220,1018.50,m,
2021-08-30,09:56,6,220,1018.50,m,
2021-08-30,10:56,5,210,1018.40,m,
2021-08-30,11:56,7,220,1018.40,m,
2021-08-30,12:56,5,220,1018.30,m,
2021-08-30,13:56,3,270,1017.90,m,
2021-08-30,14:56,0,0,1017.70,m,
2021-08-30,15:56,5,310,1017.40,m,
2021-08-30,16:56,5,300,1017.10,m,
2021-08-30,17:56,3,300,1016.70,m,
2021-08-30,18:56,3,300,1016.40,m,
2021-08-30,19:56,3,300,1016.00,m,
2021-08-30,20:56,5,330,1015.80,m,
2021-08-30,21:56,0,0,1015.70,m,
2021-08-30,22:56,0,0,1015.40,m,
2021-08-30,23:56,0,0,1015.30,m,
2021-08-31,00:56,0,0,1014.90,m,
2021-08-31,01:56,0,0,1014.60,m,
2021-08-31,02:56,5,70,1014.30,m,
2021-08-31,03:56,0,0,1014.20,m,
2021-08-31,04:56,0,0,1013.90,m,
2021-08-31,05:56,6,90,1013.50,m,
2021-08-31,06:56,5,90,1013.20,m,
2021-08-31,07:56,6,70,1012.90,m,
2021-08-31,08:56,7,70,1012.60,m,
2021-08-31,09:56,10,70,1012.50,m,
2021-08-31,10:56,10,70,1012.20,m,
2021-08-31,11:56,11,70,1011.80,m,
2021-08-31,12:56,7,70,1011.40,m,
2021-08-31,13:56,3,70,1011.10,m,
2021-08-31,14:56,14,330,1010.60,m,
2021-08-31,15:56,7,340,1010.40,m,
2021-08-31,16:56,8,100,1010.20,m,
2021-08-31,17:56,5,310,1009.90,m,
2021-08-31,18:56,0,0,1009.70,m,
2021-08-31,19:56,0,0,1009.50,m,
2021-08-31,20:56,5,90,1009.60,m,
2021-08-31,21:56,6,100,1009.70,m,
2021-08-31,22:56,3,100,1009.60,m,
2021-08-31,23:56,3,80,1009.50,m,
2021-09-01,00:56,0,0,1009.30,m,
2021-09-01,01:56,5,110,1009.40,m,
2021-09-01,02:56,3,60,1009.10,m,
2021-09-01,03:56,6,90,1009.00,m,
2021-09-01,04:56,7,100,1008.80,m,
2021-09-01,05:56,7,60,1008.60,m,
2021-09-01,06:56,9,60,1008.40,m,
2021-09-01,07:56,9,60,1008.20,m,
2021-09-01,08:56,9,60,1007.90,m,
2021-09-01,09:56,10,70,1007.80,m,
2021-09-01,10:56,8,60,1007.50,m,
2021-09-01,11:56,8,50,1007.30,m,
2021-09-01,12:56,10,310,1006.90,m,
2021-09-01,13:56,10,310,1006.60,m,
2021-09-01,14:56,13,320,1006.20,m,
2021-09-01,15:56,10,320,1005.70,m,
2021-09-01,16:56,11,320,1005.10,m,
2021-09-01,17:56,10,320,1004.70,m,
2021-09-01,18:56,11,320,1004.00,m,
2021-09-01,19:56,9,320,1003.80,m,
2021-09-01,20:56,3,30,1003.60,m,
2021-09-01,21:56,3,80,1003.80,m,
2021-09-01,22:56,6,70,1003.30,m,
2021-09-01,23:56,9,60,1002.90,m,
2021-09-02,00:56,8,80,1002.80,m,
2021-09-02,01:56,14,50,1002.40,m,
2021-09-02,02:56,11,50,1002.10,m,
2021-09-02,03:56,6,30,1002.00,m,
2021-09-02,04:56,0,0,1001.60,m,
2021-09-02,05:56,5,10,1001.00,m,
2021-09-02,06:56,3,20,1000.70,m,
2021-09-02,07:56,6,30,1000.50,m,
2021-09-02,08:56,3,60,1000.20,m,
2021-09-02,09:56,9,40,1000.00,m,
2021-09-02,10:56,6,310,999.70,m,
2021-09-02,11:56,5,300,999.60,m,
2021-09-02,12:56,3,320,999.40,m,
2021-09-02,13:56,6,300,999.10,m,
2021-09-02,14:56,3,310,998.80,m,
2021-09-02,15:56,6,300,998.50,m,
2021-09-02,16:56,6,310,998.20,m,
2021-09-02,17:56,7,320,998.00,m,
2021-09-02,18:56,5,50,997.80,m,
2021-09-02,19:56,13,90,997.90,m,
2021-09-02,20:56,8,80,998.40,m,
2021-09-02,21:56,5,90,998.40,m,
2021-09-02,22:56,8,90,998.60,m,
2021-09-02,23:56,9,90,998.50,m,

Sum:,,,,,0.00,
Count:,,0,0,0,0,
Average:,,0.0,0.0,0.00,0.00,
Median:,,0,0,0.00,0.00,
Low Value:,,0,0,0.00,0.00,
High Value:,,,0,0.00,0.00,

*Note: All times are reported in local standard time.
NC: Wind Chill/Heat Index do not meet the required thresholds to be calculated.

Midwestern Regional Climate Center
cli-MATE: MRCC Application Tools Environment
Generated at: 3/7/2022 1:19:55 PM CST

