"","Array","date(datetime)","yday","hour","dist","freq","prop"
"402","Bald Head",2020-07-20,202,9,600,26.2857142857143,0.438095238095238
"403","Bald Head",2020-07-20,202,9,900,31.8,0.53
"404","Bald Head",2020-07-20,202,9,1200,20.3333333333333,0.338888888888889
"405","Bald Head",2020-07-20,202,9,1500,0,0
"406","Bald Head",2020-07-20,202,10,300,20.4444444444444,0.340740740740741
"407","Bald Head",2020-07-20,202,10,600,23.4285714285714,0.39047619047619
"408","Bald Head",2020-07-20,202,10,900,36.8,0.613333333333333
"409","Bald Head",2020-07-20,202,10,1200,12.3333333333333,0.205555555555556
"410","Bald Head",2020-07-20,202,10,1500,0,0
"411","Bald Head",2020-07-20,202,11,300,26.5555555555556,0.442592592592593
"412","Bald Head",2020-07-20,202,11,600,21.4285714285714,0.357142857142857
"413","Bald Head",2020-07-20,202,11,900,26.8,0.446666666666667
"414","Bald Head",2020-07-20,202,11,1200,4.66666666666667,0.0777777777777778
"415","Bald Head",2020-07-20,202,11,1500,0,0
"416","Bald Head",2020-07-20,202,12,300,34.1111111111111,0.568518518518519
"417","Bald Head",2020-07-20,202,12,600,24.1428571428571,0.402380952380952
"418","Bald Head",2020-07-20,202,12,900,28.4,0.473333333333333
"419","Bald Head",2020-07-20,202,12,1200,1.33333333333333,0.0222222222222222
"420","Bald Head",2020-07-20,202,12,1500,0,0
"421","Bald Head",2020-07-20,202,13,300,35.3333333333333,0.588888888888889
"422","Bald Head",2020-07-20,202,13,600,37.8571428571429,0.630952380952381
"423","Bald Head",2020-07-20,202,13,900,31,0.516666666666667
"424","Bald Head",2020-07-20,202,13,1200,5,0.0833333333333333
"425","Bald Head",2020-07-20,202,13,1500,0,0
"426","Bald Head",2020-07-20,202,14,300,42.1111111111111,0.701851851851852
"427","Bald Head",2020-07-20,202,14,600,44.8571428571429,0.747619047619048
"428","Bald Head",2020-07-20,202,14,900,39.6,0.66
"429","Bald Head",2020-07-20,202,14,1200,20.6666666666667,0.344444444444444
"430","Bald Head",2020-07-20,202,14,1500,0,0
"431","Bald Head",2020-07-20,202,15,300,45.3333333333333,0.755555555555556
"432","Bald Head",2020-07-20,202,15,600,24.2857142857143,0.404761904761905
"433","Bald Head",2020-07-20,202,15,900,16,0.266666666666667
"434","Bald Head",2020-07-20,202,15,1200,0,0
"435","Bald Head",2020-07-20,202,15,1500,0,0
"436","Bald Head",2020-07-20,202,16,300,37.7777777777778,0.62962962962963
"437","Bald Head",2020-07-20,202,16,600,24,0.4
"438","Bald Head",2020-07-20,202,16,900,23.2,0.386666666666667
"439","Bald Head",2020-07-20,202,16,1200,5.33333333333333,0.0888888888888889
"440","Bald Head",2020-07-20,202,16,1500,0,0
"441","Bald Head",2020-07-20,202,17,300,40.6666666666667,0.677777777777778
"442","Bald Head",2020-07-20,202,17,600,23.7142857142857,0.395238095238095
"443","Bald Head",2020-07-20,202,17,900,24.4,0.406666666666667
"444","Bald Head",2020-07-20,202,17,1200,0,0
"445","Bald Head",2020-07-20,202,17,1500,0,0
"446","Bald Head",2020-07-20,202,18,300,39.2222222222222,0.653703703703704
"447","Bald Head",2020-07-20,202,18,600,18.1428571428571,0.302380952380952
"448","Bald Head",2020-07-20,202,18,900,18,0.3
"449","Bald Head",2020-07-20,202,18,1200,0,0
"450","Bald Head",2020-07-20,202,18,1500,0,0
"451","Bald Head",2020-07-20,202,19,300,34.6666666666667,0.577777777777778
"452","Bald Head",2020-07-20,202,19,600,12.2857142857143,0.204761904761905
"453","Bald Head",2020-07-20,202,19,900,12,0.2
"454","Bald Head",2020-07-20,202,19,1200,0,0
"455","Bald Head",2020-07-20,202,19,1500,0,0
"456","Bald Head",2020-07-20,202,20,300,23.6666666666667,0.394444444444444
"457","Bald Head",2020-07-20,202,20,600,8.71428571428571,0.145238095238095
"458","Bald Head",2020-07-20,202,20,900,12,0.2
"459","Bald Head",2020-07-20,202,20,1200,0,0
"460","Bald Head",2020-07-20,202,20,1500,0,0
"461","Bald Head",2020-07-20,202,21,300,23.4444444444444,0.390740740740741
"462","Bald Head",2020-07-20,202,21,600,8.57142857142857,0.142857142857143
"463","Bald Head",2020-07-20,202,21,900,12,0.2
"464","Bald Head",2020-07-20,202,21,1200,0,0
"465","Bald Head",2020-07-20,202,21,1500,0,0
"466","Bald Head",2020-07-20,202,22,300,24.2222222222222,0.403703703703704
"467","Bald Head",2020-07-20,202,22,600,8.57142857142857,0.142857142857143
"468","Bald Head",2020-07-20,202,22,900,12,0.2
"469","Bald Head",2020-07-20,202,22,1200,0,0
"470","Bald Head",2020-07-20,202,22,1500,0,0
"471","Bald Head",2020-07-20,202,23,300,31.2222222222222,0.52037037037037
"472","Bald Head",2020-07-20,202,23,600,9,0.15
"473","Bald Head",2020-07-20,202,23,900,12,0.2
"474","Bald Head",2020-07-20,202,23,1200,0,0
"475","Bald Head",2020-07-20,202,23,1500,0,0
"476","Bald Head",2020-07-21,203,0,300,32.2222222222222,0.537037037037037
"477","Bald Head",2020-07-21,203,0,600,9.71428571428571,0.161904761904762
"478","Bald Head",2020-07-21,203,0,900,12,0.2
"479","Bald Head",2020-07-21,203,0,1200,0,0
"480","Bald Head",2020-07-21,203,0,1500,0,0
"481","Bald Head",2020-07-21,203,1,300,32.6666666666667,0.544444444444444
"482","Bald Head",2020-07-21,203,1,600,8.71428571428571,0.145238095238095
"483","Bald Head",2020-07-21,203,1,900,12,0.2
"484","Bald Head",2020-07-21,203,1,1200,0,0
"485","Bald Head",2020-07-21,203,1,1500,0,0
"486","Bald Head",2020-07-21,203,2,300,34.5555555555556,0.575925925925926
"487","Bald Head",2020-07-21,203,2,600,8.57142857142857,0.142857142857143
"488","Bald Head",2020-07-21,203,2,900,12,0.2
"489","Bald Head",2020-07-21,203,2,1200,0,0
"490","Bald Head",2020-07-21,203,2,1500,0,0
"491","Bald Head",2020-07-21,203,3,300,34.4444444444444,0.574074074074074
"492","Bald Head",2020-07-21,203,3,600,9,0.15
"493","Bald Head",2020-07-21,203,3,900,12,0.2
"494","Bald Head",2020-07-21,203,3,1200,0,0
"495","Bald Head",2020-07-21,203,3,1500,0,0
"496","Bald Head",2020-07-21,203,4,300,33.6666666666667,0.561111111111111
"497","Bald Head",2020-07-21,203,4,600,8.71428571428571,0.145238095238095
"498","Bald Head",2020-07-21,203,4,900,12,0.2
"499","Bald Head",2020-07-21,203,4,1200,0,0
"500","Bald Head",2020-07-21,203,4,1500,0,0
"501","Bald Head",2020-07-21,203,5,300,31,0.516666666666667
"502","Bald Head",2020-07-21,203,5,600,8.85714285714286,0.147619047619048
"503","Bald Head",2020-07-21,203,5,900,12,0.2
"504","Bald Head",2020-07-21,203,5,1200,0,0
"505","Bald Head",2020-07-21,203,5,1500,0,0
"506","Bald Head",2020-07-21,203,6,300,31.8888888888889,0.531481481481481
"507","Bald Head",2020-07-21,203,6,600,9.28571428571429,0.154761904761905
"508","Bald Head",2020-07-21,203,6,900,12,0.2
"509","Bald Head",2020-07-21,203,6,1200,0,0
"510","Bald Head",2020-07-21,203,6,1500,0,0
"511","Bald Head",2020-07-21,203,7,300,31.2222222222222,0.52037037037037
"512","Bald Head",2020-07-21,203,7,600,8.85714285714286,0.147619047619048
"513","Bald Head",2020-07-21,203,7,900,12,0.2
"514","Bald Head",2020-07-21,203,7,1200,0,0
"515","Bald Head",2020-07-21,203,7,1500,0,0
"516","Bald Head",2020-07-21,203,8,300,28.6666666666667,0.477777777777778
"517","Bald Head",2020-07-21,203,8,600,9.57142857142857,0.15952380952381
"518","Bald Head",2020-07-21,203,8,900,12,0.2
"519","Bald Head",2020-07-21,203,8,1200,0,0
"520","Bald Head",2020-07-21,203,8,1500,0,0
"521","Bald Head",2020-07-21,203,9,300,25.7777777777778,0.42962962962963
"522","Bald Head",2020-07-21,203,9,600,14.4285714285714,0.24047619047619
"523","Bald Head",2020-07-21,203,9,900,12,0.2
"524","Bald Head",2020-07-21,203,9,1200,0,0
"525","Bald Head",2020-07-21,203,9,1500,0,0
"526","Bald Head",2020-07-21,203,10,300,32.5555555555556,0.542592592592593
"527","Bald Head",2020-07-21,203,10,600,13.4285714285714,0.223809523809524
"528","Bald Head",2020-07-21,203,10,900,12,0.2
"529","Bald Head",2020-07-21,203,10,1200,0,0
"530","Bald Head",2020-07-21,203,10,1500,0,0
"531","Bald Head",2020-07-21,203,11,300,36.8888888888889,0.614814814814815
"532","Bald Head",2020-07-21,203,11,600,11.4285714285714,0.19047619047619
"533","Bald Head",2020-07-21,203,11,900,12,0.2
"534","Bald Head",2020-07-21,203,11,1200,0,0
"535","Bald Head",2020-07-21,203,11,1500,0,0
"536","Bald Head",2020-07-21,203,12,300,42.2222222222222,0.703703703703704
"537","Bald Head",2020-07-21,203,12,600,12.5714285714286,0.20952380952381
"538","Bald Head",2020-07-21,203,12,900,12,0.2
"539","Bald Head",2020-07-21,203,12,1200,0,0
"540","Bald Head",2020-07-21,203,12,1500,0,0
"541","Bald Head",2020-07-21,203,13,300,46.1111111111111,0.768518518518518
"542","Bald Head",2020-07-21,203,13,600,16.2857142857143,0.271428571428571
"543","Bald Head",2020-07-21,203,13,900,12,0.2
"544","Bald Head",2020-07-21,203,13,1200,0,0
"545","Bald Head",2020-07-21,203,13,1500,0,0
"546","Bald Head",2020-07-21,203,14,300,45,0.75
"547","Bald Head",2020-07-21,203,14,600,20.1428571428571,0.335714285714286
"548","Bald Head",2020-07-21,203,14,900,12,0.2
"549","Bald Head",2020-07-21,203,14,1200,0,0
"550","Bald Head",2020-07-21,203,14,1500,0,0
"551","Bald Head",2020-07-21,203,15,300,41.4444444444444,0.690740740740741
"552","Bald Head",2020-07-21,203,15,600,16.5714285714286,0.276190476190476
"553","Bald Head",2020-07-21,203,15,900,12,0.2
"554","Bald Head",2020-07-21,203,15,1200,0,0
"555","Bald Head",2020-07-21,203,15,1500,0,0
"556","Bald Head",2020-07-21,203,16,300,35.3333333333333,0.588888888888889
"557","Bald Head",2020-07-21,203,16,600,14.5714285714286,0.242857142857143
"558","Bald Head",2020-07-21,203,16,900,13,0.216666666666667
"559","Bald Head",2020-07-21,203,16,1200,0,0
"560","Bald Head",2020-07-21,203,16,1500,0,0
"561","Bald Head",2020-07-21,203,17,300,32.4444444444444,0.540740740740741
"562","Bald Head",2020-07-21,203,17,600,13.4285714285714,0.223809523809524
"563","Bald Head",2020-07-21,203,17,900,14.2,0.236666666666667
"564","Bald Head",2020-07-21,203,17,1200,0,0
"565","Bald Head",2020-07-21,203,17,1500,0,0
"566","Bald Head",2020-07-21,203,18,300,23.6666666666667,0.394444444444444
"567","Bald Head",2020-07-21,203,18,600,12.2857142857143,0.204761904761905
"568","Bald Head",2020-07-21,203,18,900,13.6,0.226666666666667
"569","Bald Head",2020-07-21,203,18,1200,1.33333333333333,0.0222222222222222
"570","Bald Head",2020-07-21,203,18,1500,0,0
"571","Bald Head",2020-07-21,203,19,300,32.4444444444444,0.540740740740741
"572","Bald Head",2020-07-21,203,19,600,17.1428571428571,0.285714285714286
"573","Bald Head",2020-07-21,203,19,900,22.2,0.37
"574","Bald Head",2020-07-21,203,19,1200,1.33333333333333,0.0222222222222222
"575","Bald Head",2020-07-21,203,19,1500,0,0
"576","Bald Head",2020-07-21,203,20,300,29.1111111111111,0.485185185185185
"577","Bald Head",2020-07-21,203,20,600,18.2857142857143,0.304761904761905
"578","Bald Head",2020-07-21,203,20,900,24.4,0.406666666666667
"579","Bald Head",2020-07-21,203,20,1200,3,0.05
"580","Bald Head",2020-07-21,203,20,1500,0,0
"581","Bald Head",2020-07-21,203,21,300,26.1111111111111,0.435185185185185
"582","Bald Head",2020-07-21,203,21,600,13,0.216666666666667
"583","Bald Head",2020-07-21,203,21,900,12.4,0.206666666666667
"584","Bald Head",2020-07-21,203,21,1200,0,0
"585","Bald Head",2020-07-21,203,21,1500,0,0
"586","Bald Head",2020-07-21,203,22,300,24.5555555555556,0.409259259259259
"587","Bald Head",2020-07-21,203,22,600,14.1428571428571,0.235714285714286
"588","Bald Head",2020-07-21,203,22,900,12,0.2
"589","Bald Head",2020-07-21,203,22,1200,0,0
"590","Bald Head",2020-07-21,203,22,1500,0,0
"591","Bald Head",2020-07-21,203,23,300,22.3333333333333,0.372222222222222
"592","Bald Head",2020-07-21,203,23,600,14.5714285714286,0.242857142857143
"593","Bald Head",2020-07-21,203,23,900,12.6,0.21
"594","Bald Head",2020-07-21,203,23,1200,0,0
"595","Bald Head",2020-07-21,203,23,1500,0,0
"596","Bald Head",2020-07-22,204,0,300,22.4444444444444,0.374074074074074
"597","Bald Head",2020-07-22,204,0,600,14.2857142857143,0.238095238095238
"598","Bald Head",2020-07-22,204,0,900,12.4,0.206666666666667
"599","Bald Head",2020-07-22,204,0,1200,0,0
"600","Bald Head",2020-07-22,204,0,1500,0,0
"601","Bald Head",2020-07-22,204,1,300,23.7777777777778,0.396296296296296
"602","Bald Head",2020-07-22,204,1,600,15.8571428571429,0.264285714285714
"603","Bald Head",2020-07-22,204,1,900,14.6,0.243333333333333
"604","Bald Head",2020-07-22,204,1,1200,0,0
"605","Bald Head",2020-07-22,204,1,1500,0,0
"606","Bald Head",2020-07-22,204,2,300,25.4444444444444,0.424074074074074
"607","Bald Head",2020-07-22,204,2,600,16.2857142857143,0.271428571428571
"608","Bald Head",2020-07-22,204,2,900,12.2,0.203333333333333
"609","Bald Head",2020-07-22,204,2,1200,0,0
"610","Bald Head",2020-07-22,204,2,1500,0,0
"611","Bald Head",2020-07-22,204,3,300,32.6666666666667,0.544444444444444
"612","Bald Head",2020-07-22,204,3,600,15.8571428571429,0.264285714285714
"613","Bald Head",2020-07-22,204,3,900,12.2,0.203333333333333
"614","Bald Head",2020-07-22,204,3,1200,0,0
"615","Bald Head",2020-07-22,204,3,1500,0,0
"616","Bald Head",2020-07-22,204,4,300,28.6666666666667,0.477777777777778
"617","Bald Head",2020-07-22,204,4,600,22,0.366666666666667
"618","Bald Head",2020-07-22,204,4,900,16.6,0.276666666666667
"619","Bald Head",2020-07-22,204,4,1200,0,0
"620","Bald Head",2020-07-22,204,4,1500,0,0
"621","Bald Head",2020-07-22,204,5,300,25.1111111111111,0.418518518518519
"622","Bald Head",2020-07-22,204,5,600,27.8571428571429,0.464285714285714
"623","Bald Head",2020-07-22,204,5,900,22.2,0.37
"624","Bald Head",2020-07-22,204,5,1200,0,0
"625","Bald Head",2020-07-22,204,5,1500,0,0
"626","Bald Head",2020-07-22,204,6,300,28.1111111111111,0.468518518518519
"627","Bald Head",2020-07-22,204,6,600,28.4285714285714,0.473809523809524
"628","Bald Head",2020-07-22,204,6,900,23.6,0.393333333333333
"629","Bald Head",2020-07-22,204,6,1200,1,0.0166666666666667
"630","Bald Head",2020-07-22,204,6,1500,0,0
"631","Bald Head",2020-07-22,204,7,300,30.2222222222222,0.503703703703704
"632","Bald Head",2020-07-22,204,7,600,27.1428571428571,0.452380952380952
"633","Bald Head",2020-07-22,204,7,900,24.2,0.403333333333333
"634","Bald Head",2020-07-22,204,7,1200,0,0
"635","Bald Head",2020-07-22,204,7,1500,0,0
"636","Bald Head",2020-07-22,204,8,300,28.7777777777778,0.47962962962963
"637","Bald Head",2020-07-22,204,8,600,27.2857142857143,0.454761904761905
"638","Bald Head",2020-07-22,204,8,900,25.4,0.423333333333333
"639","Bald Head",2020-07-22,204,8,1200,1,0.0166666666666667
"640","Bald Head",2020-07-22,204,8,1500,0,0
"641","Bald Head",2020-07-22,204,9,300,28.2222222222222,0.47037037037037
"642","Bald Head",2020-07-22,204,9,600,21.8571428571429,0.364285714285714
"643","Bald Head",2020-07-22,204,9,900,37,0.616666666666667
"644","Bald Head",2020-07-22,204,9,1200,9.66666666666667,0.161111111111111
"645","Bald Head",2020-07-22,204,9,1500,0,0
"646","Bald Head",2020-07-22,204,10,300,26.6666666666667,0.444444444444444
"647","Bald Head",2020-07-22,204,10,600,26.7142857142857,0.445238095238095
"648","Bald Head",2020-07-22,204,10,900,36.6,0.61
"649","Bald Head",2020-07-22,204,10,1200,19.3333333333333,0.322222222222222
"650","Bald Head",2020-07-22,204,10,1500,0,0
"651","Bald Head",2020-07-22,204,11,300,18.5555555555556,0.309259259259259
"652","Bald Head",2020-07-22,204,11,600,22,0.366666666666667
"653","Bald Head",2020-07-22,204,11,900,28,0.466666666666667
"654","Bald Head",2020-07-22,204,11,1200,9.66666666666667,0.161111111111111
"655","Bald Head",2020-07-22,204,11,1500,0,0
"656","Bald Head",2020-07-22,204,12,300,17.4444444444444,0.290740740740741
"657","Bald Head",2020-07-22,204,12,600,23.1428571428571,0.385714285714286
"658","Bald Head",2020-07-22,204,12,900,35.4,0.59
"659","Bald Head",2020-07-22,204,12,1200,29,0.483333333333333
"660","Bald Head",2020-07-22,204,12,1500,2,0.0333333333333333
"661","Bald Head",2020-07-22,204,13,300,27.8888888888889,0.464814814814815
"662","Bald Head",2020-07-22,204,13,600,37.2857142857143,0.621428571428571
"663","Bald Head",2020-07-22,204,13,900,46,0.766666666666667
"664","Bald Head",2020-07-22,204,13,1200,34.6666666666667,0.577777777777778
"665","Bald Head",2020-07-22,204,13,1500,5,0.0833333333333333
"666","Bald Head",2020-07-22,204,14,300,39.8888888888889,0.664814814814815
"667","Bald Head",2020-07-22,204,14,600,43.4285714285714,0.723809523809524
"668","Bald Head",2020-07-22,204,14,900,44.8,0.746666666666667
"669","Bald Head",2020-07-22,204,14,1200,32,0.533333333333333
"670","Bald Head",2020-07-22,204,14,1500,2,0.0333333333333333
"671","Bald Head",2020-07-22,204,15,300,48.8888888888889,0.814814814814815
"672","Bald Head",2020-07-22,204,15,600,46.4285714285714,0.773809523809524
"673","Bald Head",2020-07-22,204,15,900,43.4,0.723333333333333
"674","Bald Head",2020-07-22,204,15,1200,14.6666666666667,0.244444444444444
"675","Bald Head",2020-07-22,204,15,1500,2,0.0333333333333333
"676","Bald Head",2020-07-22,204,16,300,50.3333333333333,0.838888888888889
"677","Bald Head",2020-07-22,204,16,600,36,0.6
"678","Bald Head",2020-07-22,204,16,900,29.8,0.496666666666667
"679","Bald Head",2020-07-22,204,16,1200,11.6666666666667,0.194444444444444
"680","Bald Head",2020-07-22,204,16,1500,0,0
"681","Bald Head",2020-07-22,204,17,300,46.8888888888889,0.781481481481481
"682","Bald Head",2020-07-22,204,17,600,27.2857142857143,0.454761904761905
"683","Bald Head",2020-07-22,204,17,900,31.4,0.523333333333333
"684","Bald Head",2020-07-22,204,17,1200,3,0.05
"685","Bald Head",2020-07-22,204,17,1500,0,0
"686","Bald Head",2020-07-22,204,18,300,37.1111111111111,0.618518518518518
"687","Bald Head",2020-07-22,204,18,600,14.8571428571429,0.247619047619048
"688","Bald Head",2020-07-22,204,18,900,17,0.283333333333333
"689","Bald Head",2020-07-22,204,18,1200,0,0
"690","Bald Head",2020-07-22,204,18,1500,0,0
"691","Bald Head",2020-07-22,204,19,300,37.3333333333333,0.622222222222222
"692","Bald Head",2020-07-22,204,19,600,20.5714285714286,0.342857142857143
"693","Bald Head",2020-07-22,204,19,900,22,0.366666666666667
"694","Bald Head",2020-07-22,204,19,1200,0,0
"695","Bald Head",2020-07-22,204,19,1500,0,0
"696","Bald Head",2020-07-22,204,20,300,38,0.633333333333333
"697","Bald Head",2020-07-22,204,20,600,21.7142857142857,0.361904761904762
"698","Bald Head",2020-07-22,204,20,900,24,0.4
"699","Bald Head",2020-07-22,204,20,1200,0,0
"700","Bald Head",2020-07-22,204,20,1500,0,0
"701","Bald Head",2020-07-22,204,21,300,40.3333333333333,0.672222222222222
"702","Bald Head",2020-07-22,204,21,600,21.8571428571429,0.364285714285714
"703","Bald Head",2020-07-22,204,21,900,18.2,0.303333333333333
"704","Bald Head",2020-07-22,204,21,1200,0,0
"705","Bald Head",2020-07-22,204,21,1500,0,0
"706","Bald Head",2020-07-22,204,22,300,40.2222222222222,0.67037037037037
"707","Bald Head",2020-07-22,204,22,600,20.2857142857143,0.338095238095238
"708","Bald Head",2020-07-22,204,22,900,12.2,0.203333333333333
"709","Bald Head",2020-07-22,204,22,1200,0,0
"710","Bald Head",2020-07-22,204,22,1500,0,0
"711","Bald Head",2020-07-22,204,23,300,39.7777777777778,0.662962962962963
"712","Bald Head",2020-07-22,204,23,600,14.5714285714286,0.242857142857143
"713","Bald Head",2020-07-22,204,23,900,12,0.2
"714","Bald Head",2020-07-22,204,23,1200,0,0
"715","Bald Head",2020-07-22,204,23,1500,0,0
"716","Bald Head",2020-07-23,205,0,300,29,0.483333333333333
"717","Bald Head",2020-07-23,205,0,600,8.57142857142857,0.142857142857143
"718","Bald Head",2020-07-23,205,0,900,12,0.2
"719","Bald Head",2020-07-23,205,0,1200,0,0
"720","Bald Head",2020-07-23,205,0,1500,0,0
"721","Bald Head",2020-07-23,205,1,300,21.8888888888889,0.364814814814815
"722","Bald Head",2020-07-23,205,1,600,8.57142857142857,0.142857142857143
