Date,Time,TOA,Tag ID,Type,Value,Power
7/26/2020,11:40:47,0.84604,15477,,,52
7/26/2020,11:41:07,0.84562,15477,,,51
7/26/2020,11:41:12,0.84562,15477,,,52
7/26/2020,11:41:17,0.84562,15477,,,50
7/26/2020,11:41:22,0.84562,15477,,,52
7/26/2020,11:41:27,0.84542,15477,,,50
7/26/2020,11:41:32,0.84542,15477,,,53
7/26/2020,11:41:39,0.11812,24,,,538
7/26/2020,11:41:57,0.845,15477,,,50
7/26/2020,11:42:07,0.845,15477,,,51
7/26/2020,11:42:12,0.84479,15477,,,54
7/26/2020,11:42:22,0.84479,15477,,,51
7/26/2020,11:43:17,0.84396,15477,,,53
7/26/2020,11:43:32,0.84375,15477,,,54
7/26/2020,11:43:47,0.84354,15477,,,54
7/26/2020,11:43:52,0.84354,15477,,,50
7/26/2020,11:43:57,0.84354,15477,,,52
7/26/2020,11:44:02,0.84333,15477,,,53
7/26/2020,11:44:07,0.84333,15477,,,51
7/26/2020,11:44:17,0.84313,15477,,,53
7/26/2020,11:44:27,0.84313,15477,,,54
7/26/2020,11:44:42,0.84292,15477,,,57
7/26/2020,11:45:02,0.84271,15477,,,52
7/26/2020,11:45:27,0.84229,15477,,,53
7/26/2020,11:45:32,0.84229,15477,,,52
7/26/2020,11:45:34,0.3475,24,,,594
7/26/2020,11:45:37,0.84208,15477,,,54
7/26/2020,11:45:47,0.84208,15477,,,53
7/26/2020,11:46:02,0.84188,15477,,,53
7/26/2020,11:46:12,0.84167,15477,,,53
7/26/2020,11:46:17,0.84167,15477,,,53
7/26/2020,11:46:27,0.84146,15477,,,52
7/26/2020,11:46:32,0.84146,15477,,,53
7/26/2020,11:46:42,0.84125,15477,,,53
7/26/2020,11:47:17,0.84083,15477,,,53
7/26/2020,11:47:37,0.84062,15477,,,56
7/26/2020,11:47:42,0.84042,15477,,,55
7/26/2020,11:47:47,0.84042,15477,,,55
7/26/2020,11:48:02,0.84021,15477,,,52
7/26/2020,11:48:27,0.84,15477,,,57
7/26/2020,11:48:37,0.83979,15477,,,55
7/26/2020,11:48:42,0.83979,15477,,,55
7/26/2020,11:48:57,0.83958,15477,,,54
7/26/2020,11:49:17,0.83937,15477,,,52
7/26/2020,11:49:22,0.83917,15477,,,52
7/26/2020,11:49:27,0.83917,15477,,,52
7/26/2020,11:49:29,0.59021,24,,,396
7/26/2020,11:49:37,0.83896,15477,,,53
7/26/2020,11:49:42,0.83896,15477,,,52
7/26/2020,11:49:47,0.83896,15477,,,55
7/26/2020,11:49:52,0.83875,15477,,,53
7/26/2020,11:50:02,0.83875,15477,,,54
7/26/2020,11:50:17,0.83854,15477,,,54
7/26/2020,11:50:32,0.83833,15477,,,54
7/26/2020,11:50:42,0.83813,15477,,,52
7/26/2020,11:50:47,0.83813,15477,,,51
7/26/2020,11:50:52,0.83813,15477,,,55
7/26/2020,11:50:57,0.83792,15477,,,51
7/26/2020,11:51:22,0.83771,15477,,,52
7/26/2020,11:51:27,0.8375,15477,,,51
7/26/2020,11:51:47,0.83729,15477,,,56
7/26/2020,11:52:12,0.83708,15477,,,57
7/26/2020,11:52:27,0.83688,15477,,,52
7/26/2020,11:52:32,0.83667,15477,,,55
7/26/2020,11:52:37,0.83667,15477,,,54
7/26/2020,11:52:52,0.83646,15477,,,54
7/26/2020,11:52:57,0.83646,15477,,,51
7/26/2020,11:53:02,0.83625,15477,,,52
7/26/2020,11:53:07,0.83625,15477,,,55
7/26/2020,11:53:22,0.83604,15477,,,52
7/26/2020,11:53:25,0.13375,24,,,514
7/26/2020,11:53:27,0.83604,15477,,,53
7/26/2020,11:53:47,0.83583,15477,,,55
7/26/2020,11:53:57,0.83562,15477,,,54
7/26/2020,11:54:02,0.83562,15477,,,55
7/26/2020,11:54:07,0.83542,15477,,,55
7/26/2020,11:54:32,0.83521,15477,,,54
7/26/2020,11:54:37,0.835,15477,,,53
7/26/2020,11:54:52,0.835,15477,,,53
7/26/2020,11:55:02,0.83479,15477,,,53
7/26/2020,11:55:37,0.83437,15477,,,54
7/26/2020,11:55:47,0.83417,15477,,,52
7/26/2020,11:55:52,0.83417,15477,,,55
7/26/2020,11:55:57,0.83396,15477,,,54
7/26/2020,11:56:07,0.83396,15477,,,54
7/26/2020,11:56:17,0.83375,15477,,,53
7/26/2020,11:56:32,0.83354,15477,,,54
7/26/2020,11:56:47,0.83333,15477,,,52
7/26/2020,11:57:20,0.38292,24,,,252
7/26/2020,11:57:32,0.83271,15477,,,52
7/26/2020,11:57:42,0.83271,15477,,,53
7/26/2020,11:58:07,0.83229,15477,,,55
7/26/2020,11:58:12,0.83229,15477,,,52
7/26/2020,11:58:22,0.83208,15477,,,55
7/26/2020,11:58:27,0.83208,15477,,,51
7/26/2020,11:58:32,0.83208,15477,,,54
7/26/2020,11:58:37,0.83188,15477,,,52
7/26/2020,11:58:42,0.83188,15477,,,52
7/26/2020,11:58:52,0.83167,15477,,,54
7/26/2020,11:58:57,0.83167,15477,,,55
7/26/2020,11:59:07,0.83167,15477,,,52
7/26/2020,11:59:17,0.83146,15477,,,52
7/26/2020,11:59:42,0.83104,15477,,,52
7/26/2020,11:59:57,0.83083,15477,,,53
7/26/2020,12:00:02,0.83083,15477,,,54
7/26/2020,12:00:17,0.83062,15477,,,53
7/26/2020,12:00:32,0.83042,15477,,,54
7/26/2020,12:00:37,0.83042,15477,,,55
7/26/2020,12:01:02,0.83,15477,,,53
7/26/2020,12:01:15,0.62708,24,,,655
7/26/2020,12:01:17,0.82979,15477,,,54
7/26/2020,12:01:27,0.82979,15477,,,51
7/26/2020,12:01:32,0.82958,15477,,,52
7/26/2020,12:01:42,0.82958,15477,,,54
7/26/2020,12:02:52,0.82854,15477,,,51
7/26/2020,12:02:57,0.82854,15477,,,57
7/26/2020,12:03:42,0.82792,15477,,,54
7/26/2020,12:03:47,0.82792,15477,,,51
7/26/2020,12:04:02,0.82771,15477,,,56
7/26/2020,12:04:17,0.8275,15477,,,56
7/26/2020,12:04:42,0.82708,15477,,,56
7/26/2020,12:04:47,0.82708,15477,,,51
7/26/2020,12:05:10,0.91687,24,,,466
7/26/2020,12:05:27,0.82667,15477,,,54
7/26/2020,12:06:12,0.82604,15477,,,53
7/26/2020,12:06:37,0.82563,15477,,,58
7/26/2020,12:07:32,0.825,15477,,,55
7/26/2020,12:08:02,0.82458,15477,,,54
7/26/2020,12:08:17,0.82437,15477,,,57
7/26/2020,12:08:52,0.82396,15477,,,53
7/26/2020,12:08:57,0.82375,15477,,,52
7/26/2020,12:09:02,0.82375,15477,,,54
7/26/2020,12:09:06,0.23021,24,,,509
7/26/2020,12:09:22,0.82354,15477,,,51
7/26/2020,12:09:32,0.82333,15477,,,55
7/26/2020,12:09:47,0.82312,15477,,,55
7/26/2020,12:10:22,0.82271,15477,,,57
7/26/2020,12:10:52,0.82229,15477,,,53
7/26/2020,12:10:57,0.82229,15477,,,53
7/26/2020,12:11:17,0.82208,15477,,,55
7/26/2020,12:11:37,0.82167,15477,,,54
7/26/2020,12:12:02,0.82146,15477,,,52
7/26/2020,12:12:12,0.82125,15477,,,51
7/26/2020,12:12:37,0.82104,15477,,,53
7/26/2020,12:12:42,0.82083,15477,,,53
7/26/2020,12:12:57,0.82063,15477,,,56
7/26/2020,12:13:01,0.79479,24,,,254
7/26/2020,12:13:02,0.82063,15477,,,54
7/26/2020,12:14:07,0.81979,15477,,,53
7/26/2020,12:14:17,0.81958,15477,,,56
7/26/2020,12:14:57,0.81917,15477,,,53
7/26/2020,12:15:07,0.81896,15477,,,56
7/26/2020,12:15:17,0.81896,15477,,,53
7/26/2020,12:15:52,0.81833,15477,,,54
7/26/2020,12:16:02,0.81833,15477,,,54
7/26/2020,12:16:57,0.08354,24,,,512
7/26/2020,12:17:07,0.8175,15477,,,55
7/26/2020,12:17:12,0.81729,15477,,,54
7/26/2020,12:17:22,0.81729,15477,,,54
7/26/2020,12:17:47,0.81688,15477,,,55
7/26/2020,12:17:52,0.81688,15477,,,55
7/26/2020,12:18:22,0.81646,15477,,,59
7/26/2020,12:18:32,0.81625,15477,,,51
7/26/2020,12:19:27,0.81563,15477,,,56
7/26/2020,12:19:52,0.81521,15477,,,53
7/26/2020,12:20:52,0.37417,24,,,252
7/26/2020,12:20:57,0.81437,15477,,,54
7/26/2020,12:21:17,0.81417,15477,,,57
7/26/2020,12:22:17,0.81333,15477,,,57
7/26/2020,12:22:37,0.81312,15477,,,53
7/26/2020,12:23:12,0.81271,15477,,,54
7/26/2020,12:23:27,0.8125,15477,,,54
7/26/2020,12:23:57,0.81208,15477,,,52
7/26/2020,12:24:47,0.63229,24,,,262
7/26/2020,12:25:27,0.81083,15477,,,54
7/26/2020,12:26:02,0.81042,15477,,,56
7/26/2020,12:26:32,0.81,15477,,,56
7/26/2020,12:27:27,0.80937,15477,,,54
7/26/2020,12:27:42,0.80917,15477,,,56
7/26/2020,12:28:37,0.80833,15477,,,55
7/26/2020,12:28:42,0.90938,24,,,552
7/26/2020,12:30:37,0.80688,15477,,,53
7/26/2020,12:31:32,0.80604,15477,,,54
7/26/2020,12:32:22,0.80542,15477,,,54
7/26/2020,12:32:37,0.91125,24,,,248
7/26/2020,12:34:47,0.80354,15477,,,50
7/26/2020,12:34:57,0.80354,15477,,,54
7/26/2020,12:35:02,0.80333,15477,,,54
7/26/2020,12:36:33,0.49042,24,,,248
7/26/2020,12:37:47,0.80125,15477,,,51
7/26/2020,12:38:07,0.80104,15477,,,51
7/26/2020,12:38:12,0.80083,15477,,,54
7/26/2020,12:38:47,0.80042,15477,,,52
7/26/2020,12:39:32,0.79979,15477,,,36
7/26/2020,12:39:52,0.79958,15477,,,37
7/26/2020,12:40:28,0.76812,24,,,574
7/26/2020,12:40:42,0.79896,15477,,,39
7/26/2020,12:41:27,0.79833,15477,,,38
7/26/2020,12:44:24,0.01354,24,,,555
7/26/2020,12:45:47,0.795,15477,,,37
7/26/2020,12:46:17,0.79458,15477,,,35
7/26/2020,12:46:27,0.79438,15477,,,38
7/26/2020,12:46:57,0.79396,15477,,,35
7/26/2020,12:48:19,0.23187,24,,,256
7/26/2020,12:49:07,0.79229,15477,,,36
7/26/2020,12:49:47,0.79187,15477,,,36
7/26/2020,12:50:57,0.79083,15477,,,34
7/26/2020,12:52:14,0.47271,24,,,584
7/26/2020,12:54:12,0.78833,15477,,,36
7/26/2020,12:56:10,0.00667,24,,,602
7/26/2020,12:58:38,0.3725,23,,,544
7/26/2020,13:00:05,0.25688,24,,,413
7/26/2020,13:04:00,0.48021,24,,,514
7/26/2020,13:06:22,0.77875,15477,,,35
7/26/2020,13:07:55,0.66063,24,,,651
7/26/2020,13:11:49,0.32729,23,,,439
7/26/2020,13:11:50,0.86354,24,,,847
7/26/2020,13:15:46,0.10104,24,,,862
7/26/2020,13:16:12,0.74813,23,,,433
7/26/2020,13:19:41,0.6025,24,,,596
7/26/2020,13:20:36,0.23271,23,,,418
7/26/2020,13:23:36,0.82312,24,,,706
7/26/2020,13:24:59,0.72833,23,,,411
7/26/2020,13:27:32,0.06438,24,,,780
7/26/2020,13:31:07,0.76042,15477,,,31
7/26/2020,13:31:27,0.32875,24,,,260
7/26/2020,13:33:46,0.93771,23,,,431
7/26/2020,13:35:22,0.28417,24,,,817
7/26/2020,13:36:17,0.75646,15477,,,35
7/26/2020,13:39:17,0.84646,24,,,279
7/26/2020,13:43:13,0.07687,24,,,767
7/26/2020,13:47:08,0.28437,24,,,842
7/26/2020,13:47:22,0.74792,15477,,,52
7/26/2020,13:50:07,0.74583,15477,,,49
7/26/2020,13:51:03,0.47687,24,,,787
7/26/2020,13:52:47,0.74375,15477,,,52
7/26/2020,13:54:58,0.74062,24,,,258
7/26/2020,13:57:02,0.74042,15477,,,51
7/26/2020,13:57:12,0.74042,15477,,,51
7/26/2020,13:58:54,0.01937,24,,,255
7/26/2020,14:00:37,0.73771,15477,,,51
7/26/2020,14:02:49,0.60542,24,,,835
7/26/2020,14:03:32,0.73542,15477,,,50
7/26/2020,14:03:52,0.73521,15477,,,53
7/26/2020,14:05:42,0.73375,15477,,,52
7/26/2020,14:06:32,0.73313,15477,,,53
7/26/2020,14:06:44,0.93521,24,,,746
7/26/2020,14:10:40,0.20813,24,,,277
7/26/2020,14:11:37,0.72917,15477,,,52
7/26/2020,14:11:57,0.72896,15477,,,53
7/26/2020,14:14:35,0.44521,24,,,269
7/26/2020,14:14:52,0.72667,15477,,,51
7/26/2020,14:16:12,0.72562,15477,,,51
7/26/2020,14:18:30,0.71604,24,,,260
7/26/2020,14:18:47,0.72375,15477,,,50
7/26/2020,14:20:17,0.7225,15477,,,50
7/26/2020,14:21:22,0.72167,15477,,,54
7/26/2020,14:22:26,0.30604,24,,,740
7/26/2020,14:24:17,0.71937,15477,,,50
7/26/2020,14:25:42,0.71833,15477,,,52
7/26/2020,14:26:21,0.59646,24,,,265
7/26/2020,14:27:37,0.71688,15477,,,52
7/26/2020,14:29:27,0.71542,15477,,,55
7/26/2020,14:30:16,0.91021,24,,,711
7/26/2020,14:31:07,0.71417,15477,,,52
7/26/2020,14:34:12,0.25021,24,,,735
7/26/2020,14:34:32,0.71167,15477,,,51
7/26/2020,14:38:07,0.28229,24,,,255
7/26/2020,14:40:52,0.70667,15477,,,51
7/26/2020,14:42:02,0.63813,24,,,283
7/26/2020,14:45:58,0.26937,24,,,516
7/26/2020,14:46:17,0.7025,15477,,,51
7/26/2020,14:46:27,0.70229,15477,,,52
7/26/2020,14:47:52,0.70125,15477,,,55
7/26/2020,14:48:32,0.70083,15477,,,52
7/26/2020,14:49:53,0.63,24,,,766
7/26/2020,14:50:02,0.69958,15477,,,53
7/26/2020,14:51:47,0.69833,15477,,,52
7/26/2020,14:53:49,0.00354,24,,,261
7/26/2020,14:54:57,0.69583,15477,,,50
7/26/2020,14:55:52,0.69521,15477,,,53
7/26/2020,14:57:44,0.35083,24,,,769
7/26/2020,15:01:39,0.71896,24,,,652
7/26/2020,15:04:02,0.68875,15477,,,54
7/26/2020,15:04:32,0.68833,15477,,,52
7/26/2020,15:05:35,0.39146,24,,,251
7/26/2020,15:09:30,0.75813,24,,,253
7/26/2020,15:13:26,0.15771,24,,,246
7/26/2020,15:17:12,0.67875,15477,,,52
7/26/2020,15:17:21,0.54271,24,,,782
7/26/2020,15:19:17,0.67708,15477,,,54
7/26/2020,15:21:16,0.94688,24,,,764
7/26/2020,15:25:12,0.34625,24,,,266
7/26/2020,15:25:37,0.67208,15477,,,52
7/26/2020,15:29:07,0.97937,24,,,256
7/26/2020,15:31:17,0.66792,15477,,,52
7/26/2020,15:33:03,0.33479,24,,,785
7/26/2020,15:36:58,0.67729,24,,,722
7/26/2020,15:39:22,0.66167,15477,,,53
7/26/2020,15:40:53,0.73562,24,,,681
7/26/2020,15:43:37,0.65833,15477,,,55
7/26/2020,15:44:49,0.12729,24,,,636
7/26/2020,15:48:44,0.79729,24,,,777
7/26/2020,15:52:40,0.20062,24,,,770
7/26/2020,15:53:07,0.65104,15477,,,52
7/26/2020,15:53:27,0.65083,15477,,,53
7/26/2020,15:55:02,0.64958,15477,,,53
7/26/2020,15:56:35,0.61354,24,,,761
7/26/2020,16:00:31,0.06729,24,,,756
7/26/2020,16:00:42,0.64521,15477,,,54
7/26/2020,16:04:26,0.50271,24,,,511
7/26/2020,16:07:22,0.64,15477,,,54
7/26/2020,16:07:27,0.64,15477,,,54
7/26/2020,16:08:17,0.63938,15477,,,54
7/26/2020,16:08:22,0.00042,24,,,726
7/26/2020,16:09:22,0.63854,15477,,,54
7/26/2020,16:10:42,0.6375,15477,,,52
7/26/2020,16:12:17,0.84562,24,,,279
7/26/2020,16:13:07,0.63562,15477,,,58
7/26/2020,16:13:42,0.63521,15477,,,55
7/26/2020,16:15:37,0.63375,15477,,,56
7/26/2020,16:16:13,0.43688,24,,,268
7/26/2020,16:17:27,0.63229,14832,,,53
7/26/2020,16:18:47,0.63125,15477,,,54
7/26/2020,16:20:09,0.00604,24,,,707
7/26/2020,16:21:27,0.62917,15477,,,55
7/26/2020,16:23:22,0.62771,15477,,,56
7/26/2020,16:24:04,0.58708,24,,,258
7/26/2020,16:26:17,0.62542,15477,,,58
7/26/2020,16:26:52,0.625,15477,,,55
7/26/2020,16:28:00,0.19146,24,,,259
7/26/2020,16:31:56,0.07646,24,,,781
7/26/2020,16:32:22,0.62083,15477,,,58
7/26/2020,16:35:27,0.61833,15477,,,56
7/26/2020,16:35:51,0.70208,24,,,725
7/26/2020,16:36:22,0.61771,15477,,,56
7/26/2020,16:38:47,0.61583,15477,,,56
7/26/2020,16:39:47,0.36312,24,,,253
7/26/2020,16:43:42,0.72313,24,,,729
7/26/2020,16:46:52,0.60958,15477,,,59
7/26/2020,16:47:27,0.60917,15477,,,56
7/26/2020,16:47:38,0.42375,24,,,262
7/26/2020,16:47:42,0.60896,15477,,,58
7/26/2020,16:51:12,0.60625,15477,,,56
7/26/2020,16:51:27,0.60604,15477,,,56
7/26/2020,16:51:34,0.09896,24,,,252
7/26/2020,16:53:37,0.60437,15477,,,56
7/26/2020,16:55:30,0.10292,24,,,261
7/26/2020,16:55:32,0.60292,15477,,,55
7/26/2020,16:59:02,0.60021,15477,,,59
7/26/2020,16:59:25,0.78292,24,,,247
7/26/2020,17:00:22,0.59917,15477,,,41
7/26/2020,17:00:27,0.59917,15477,,,41
7/26/2020,17:01:12,0.59854,15477,,,41
7/26/2020,17:03:21,0.50854,24,,,724
7/26/2020,17:06:37,0.59437,15477,,,40
7/26/2020,17:07:17,0.28833,24,,,740
7/26/2020,17:11:13,0.07938,24,,,274
7/26/2020,17:14:12,0.58854,15477,,,38
7/26/2020,17:14:27,0.58833,15477,,,40
7/26/2020,17:15:09,0.18313,24,,,257
7/26/2020,17:18:02,0.58562,15477,,,39
7/26/2020,17:19:04,0.97604,24,,,757
7/26/2020,17:22:52,0.58188,15477,,,38
7/26/2020,17:23:00,0.78312,24,,,257
7/26/2020,17:24:02,0.58104,15477,,,38
7/26/2020,17:26:56,0.625,24,,,693
7/26/2020,17:26:57,0.57875,15477,,,37
7/26/2020,17:30:52,0.46563,24,,,262
7/26/2020,17:31:17,0.57542,15477,,,39
7/26/2020,17:32:17,0.57458,15477,,,38
7/26/2020,17:33:27,0.57375,15477,,,38
7/26/2020,17:34:48,0.31646,24,,,267
7/26/2020,17:38:44,0.43812,24,,,280
7/26/2020,17:42:07,0.56708,15477,,,40
7/26/2020,17:42:40,0.33521,24,,,711
7/26/2020,17:43:47,0.56583,15477,,,37
7/26/2020,17:46:35,0.92479,24,,,277
7/26/2020,17:50:31,0.84104,24,,,262
7/26/2020,17:54:27,0.75625,24,,,724
7/26/2020,17:55:22,0.55688,15477,,,38
7/26/2020,17:58:23,0.97062,24,,,259
7/26/2020,18:00:37,0.55292,15477,,,54
7/26/2020,18:02:19,0.87187,24,,,732
7/26/2020,18:06:15,0.81437,24,,,708
7/26/2020,18:07:22,0.54771,15477,,,54
7/26/2020,18:10:11,0.75729,24,,,246
7/26/2020,18:14:07,0.73396,24,,,730
7/26/2020,18:18:03,0.71813,24,,,783
7/26/2020,18:19:02,0.53875,15477,,,55
7/26/2020,18:20:12,0.53792,15477,,,52
7/26/2020,18:21:17,0.53708,15477,,,54
7/26/2020,18:21:47,0.53667,15477,,,53
7/26/2020,18:21:59,0.99354,24,,,700
7/26/2020,18:24:02,0.535,15477,,,54
7/26/2020,18:25:56,0.00854,24,,,715
7/26/2020,18:28:07,0.53187,15477,,,53
7/26/2020,18:29:52,0.04167,24,,,676
7/26/2020,18:33:48,0.05604,24,,,725
7/26/2020,18:34:07,0.52729,15477,,,54
7/26/2020,18:37:44,0.05563,24,,,765
7/26/2020,18:39:47,0.52292,15477,,,55
7/26/2020,18:41:12,0.52187,15477,,,54
7/26/2020,18:41:40,0.35771,24,,,239
7/26/2020,18:45:36,0.37229,24,,,770
7/26/2020,18:48:22,0.51646,15477,,,56
7/26/2020,18:49:32,0.09938,24,,,261
7/26/2020,18:50:37,0.51479,15477,,,56
7/26/2020,18:53:27,0.5125,15477,,,57
7/26/2020,18:53:28,0.13375,24,,,690
7/26/2020,18:57:24,0.12937,24,,,266
7/26/2020,19:01:20,0.07813,24,,,256
7/26/2020,19:05:16,0.34771,24,,,720
7/26/2020,19:07:12,0.50208,15477,,,55
7/26/2020,19:09:12,0.31188,24,,,267
7/26/2020,19:11:12,0.49896,15477,,,56
7/26/2020,19:12:52,0.49771,15477,,,54
7/26/2020,19:13:08,0.29812,24,,,743
7/26/2020,19:16:27,0.495,15477,,,54
7/26/2020,19:17:04,0.27042,24,,,261
7/26/2020,19:21:00,0.22646,24,,,743
7/26/2020,19:24:56,0.49938,24,,,262
7/26/2020,19:28:52,0.47229,24,,,773
7/26/2020,19:29:37,0.485,15477,,,59
7/26/2020,19:32:48,0.44667,24,,,704
7/26/2020,19:36:44,0.48146,24,,,749
7/26/2020,19:39:27,0.4775,15477,,,54
7/26/2020,19:40:40,0.54563,24,,,264
7/26/2020,19:41:42,0.47583,15477,,,60
7/26/2020,19:44:36,0.63687,24,,,256
7/26/2020,19:46:07,0.4725,15477,,,54
7/26/2020,19:48:33,0.04771,24,,,719
7/26/2020,19:52:28,0.88792,24,,,263
7/26/2020,19:55:37,0.46521,15477,,,57
7/26/2020,19:56:25,0.00854,24,,,679
7/26/2020,20:00:21,0.14667,24,,,694
7/26/2020,20:04:17,0.32208,24,,,720
7/26/2020,20:08:02,0.45583,15477,,,55
7/26/2020,20:08:13,0.81979,24,,,258
7/26/2020,20:12:10,0.00875,24,,,662
7/26/2020,20:12:52,0.45208,15477,,,58
7/26/2020,20:16:06,0.19146,24,,,256
7/26/2020,20:20:02,0.36375,24,,,702
7/26/2020,20:23:58,0.54688,24,,,661
7/26/2020,20:27:54,0.76438,24,,,705
7/26/2020,20:31:51,0.25521,24,,,644
7/26/2020,20:35:47,0.43417,24,,,643
7/26/2020,20:37:42,0.43333,15477,,,59
7/26/2020,20:39:43,0.64208,24,,,604
7/26/2020,20:43:39,0.84729,24,,,664
7/26/2020,20:47:36,0.03729,24,,,263
7/26/2020,20:49:27,0.42438,15477,,,57
7/26/2020,20:51:32,0.50313,24,,,248
7/26/2020,20:55:28,0.39792,24,,,723
7/26/2020,20:59:24,0.56396,24,,,645
7/26/2020,21:03:20,0.72437,24,,,266
7/26/2020,21:07:16,0.8875,24,,,269
7/26/2020,21:11:13,0.02813,24,,,272
7/26/2020,21:15:09,0.48375,24,,,591
7/26/2020,21:19:05,0.64646,24,,,275
7/26/2020,21:23:01,0.77146,24,,,252
7/26/2020,21:26:57,0.88979,24,,,653
7/26/2020,21:29:27,0.43542,23,,,880
7/26/2020,21:29:34,0.26521,15442,,,58
7/26/2020,21:30:53,0.98771,24,,,265
7/26/2020,21:34:50,0.36271,24,,,249
7/26/2020,21:38:46,0.40271,24,,,417
7/26/2020,21:42:42,0.43917,24,,,806
7/26/2020,21:46:38,0.42688,24,,,819
7/26/2020,21:50:34,0.40479,24,,,279
7/26/2020,21:52:49,0.25521,15442,,,56
7/26/2020,21:53:39,0.255,15442,,,61
7/26/2020,21:53:49,0.25479,15442,,,56
7/26/2020,21:54:04,0.25479,15442,,,55
7/26/2020,21:54:30,0.34396,24,,,729
7/26/2020,21:54:49,0.25458,15442,,,59
7/26/2020,21:54:59,0.25438,15442,,,63
7/26/2020,21:55:09,0.25438,15442,,,61
7/26/2020,21:55:24,0.25417,15442,,,60
7/26/2020,21:55:54,0.25396,15442,,,58
7/26/2020,21:56:09,0.25396,15442,,,53
7/26/2020,21:56:59,0.25354,15442,,,59
7/26/2020,21:57:29,0.25333,15442,,,56
7/26/2020,21:57:49,0.25312,15442,,,54
7/26/2020,21:57:54,0.25312,15442,,,55
7/26/2020,21:57:59,0.25312,15442,,,56
7/26/2020,21:58:09,0.25292,15442,,,53
7/26/2020,21:58:19,0.25292,15442,,,56
7/26/2020,21:58:26,0.27979,24,,,272
7/26/2020,21:58:44,0.25271,15442,,,57
7/26/2020,21:58:49,0.25271,15442,,,57
7/26/2020,21:58:59,0.25271,15442,,,57
7/26/2020,21:59:04,0.2525,15442,,,54
7/26/2020,21:59:09,0.2525,15442,,,54
7/26/2020,21:59:29,0.2525,15442,,,53
7/26/2020,21:59:39,0.25229,15442,,,58
7/26/2020,21:59:49,0.25229,15442,,,57
7/26/2020,21:59:54,0.25229,15442,,,55
7/26/2020,21:59:59,0.25229,15442,,,56
7/26/2020,22:00:14,0.25208,15442,,,55
7/26/2020,22:00:24,0.25208,15442,,,55
7/26/2020,22:00:44,0.25188,15442,,,54
7/26/2020,22:00:49,0.25188,15442,,,54
7/26/2020,22:00:59,0.25167,15442,,,53
7/26/2020,22:01:04,0.25167,15442,,,52
7/26/2020,22:01:14,0.25167,15442,,,57
7/26/2020,22:01:19,0.25167,15442,,,52
7/26/2020,22:01:24,0.25167,15442,,,56
7/26/2020,22:01:29,0.25146,15442,,,56
7/26/2020,22:01:34,0.25167,15442,,,55
7/26/2020,22:01:44,0.25146,15442,,,58
7/26/2020,22:02:04,0.25146,15442,,,55
7/26/2020,22:02:09,0.25125,15442,,,55
7/26/2020,22:02:14,0.25125,15442,,,56
7/26/2020,22:02:19,0.25125,15442,,,56
7/26/2020,22:02:22,0.21,24,,,817
7/26/2020,22:02:24,0.25125,15442,,,58
7/26/2020,22:02:29,0.25104,15442,,,58
7/26/2020,22:02:44,0.25104,15442,,,55
7/26/2020,22:02:49,0.25104,15442,,,55
7/26/2020,22:03:04,0.25083,15442,,,54
7/26/2020,22:03:14,0.25083,15442,,,53
7/26/2020,22:03:24,0.25083,15442,,,54
7/26/2020,22:03:29,0.25062,15442,,,57
7/26/2020,22:03:34,0.25062,15442,,,56
7/26/2020,22:03:39,0.25062,15442,,,52
7/26/2020,22:03:44,0.25062,15442,,,55
7/26/2020,22:03:49,0.25062,15442,,,56
7/26/2020,22:03:54,0.25042,15442,,,55
7/26/2020,22:03:59,0.25042,15442,,,56
7/26/2020,22:04:04,0.25042,15442,,,55
7/26/2020,22:04:24,0.25021,15442,,,55
7/26/2020,22:04:29,0.25021,15442,,,55
7/26/2020,22:04:39,0.25021,15442,,,54
7/26/2020,22:04:44,0.25021,15442,,,56
7/26/2020,22:04:49,0.25021,15442,,,55
7/26/2020,22:04:54,0.25,15442,,,54
7/26/2020,22:04:59,0.25,15442,,,56
7/26/2020,22:05:04,0.25,15442,,,54
7/26/2020,22:05:09,0.25,15442,,,55
7/26/2020,22:05:14,0.25,15442,,,55
7/26/2020,22:05:29,0.24979,15442,,,58
7/26/2020,22:05:39,0.24979,15442,,,55
7/26/2020,22:05:44,0.24979,15442,,,54
7/26/2020,22:05:49,0.24979,15442,,,56
7/26/2020,22:05:54,0.24958,15442,,,54
7/26/2020,22:06:09,0.24958,15442,,,52
7/26/2020,22:06:14,0.24958,15442,,,52
7/26/2020,22:06:18,0.13479,24,,,811
7/26/2020,22:06:19,0.24958,15442,,,53
7/26/2020,22:06:34,0.24938,15442,,,53
7/26/2020,22:06:39,0.24938,15442,,,57
7/26/2020,22:06:44,0.24938,15442,,,56
7/26/2020,22:06:49,0.24917,15442,,,56
7/26/2020,22:06:54,0.24917,15442,,,56
7/26/2020,22:07:09,0.24917,15442,,,55
7/26/2020,22:07:14,0.24917,15442,,,58
7/26/2020,22:07:19,0.24917,15442,,,53
7/26/2020,22:07:24,0.24896,15442,,,56
7/26/2020,22:07:29,0.24896,15442,,,53
7/26/2020,22:07:39,0.24896,15442,,,58
7/26/2020,22:07:49,0.24875,15442,,,58
7/26/2020,22:07:59,0.24875,15442,,,58
7/26/2020,22:08:04,0.24875,15442,,,54
7/26/2020,22:08:09,0.24875,15442,,,56
7/26/2020,22:08:39,0.24854,15442,,,55
